case,D,is_reviewer_target,is_drift_strip,slice_p95_abs_delta_parent,slice_p95_abs_delta_cf,slice_mean_abs_improvement_vs_parent,slice_min_abs_improvement_vs_parent,slice_max_abs_improvement_vs_parent,slice_acceptance_flip_fraction_vs_base
D100E41_monitor,7.878787878787879,0.0,0.0,0.31220085714014223,0.31220085714014223,0.0,0.0,0.0,0.0
D100E41_monitor,8.040404040404042,0.0,0.0,0.34393857527412,0.34393857527412,0.0,0.0,0.0,1.0
D100E41_monitor,8.202020202020202,0.0,0.0,0.334014921794612,0.334014921794612,0.0,0.0,0.0,0.0
D100E41_monitor,8.363636363636363,0.0,0.0,0.6050570255038523,0.6050570255038523,0.0,0.0,0.0,1.0
D100E41_monitor,8.525252525252526,0.0,0.0,1.3620446326765825,1.3620446326765825,0.0,0.0,0.0,1.0
D100E41_monitor,8.686868686868687,0.0,0.0,0.007290303252796004,0.007290303252796004,0.0,0.0,0.0,1.0
D100E41_monitor,8.848484848484848,0.0,0.0,0.6231280356366562,0.6231280356366562,0.0,0.0,0.0,0.0
D100E41_monitor,9.01010101010101,0.0,0.0,1.200190420822051,1.200190420822051,0.0,0.0,0.0,1.0
D100E41_monitor,9.171717171717171,0.0,0.0,0.34842165193582875,0.34842165193582875,0.0,0.0,0.0,0.0
D100E41_monitor,9.333333333333334,0.0,0.0,0.12774358318117063,0.12774358318117063,0.0,0.0,0.0,0.0
D100E41_monitor,9.494949494949497,0.0,0.0,0.8463913638603802,0.8463909645707792,3.992895994980195e-07,3.99289594499308e-07,3.992896031590476e-07,1.0
D100E41_monitor,9.656565656565656,0.0,0.0,0.016602695198833617,0.014987356877309344,0.00161533831815336,0.0016153383038619573,0.0016153383449482028,0.0
D100E41_monitor,9.818181818181818,0.0,0.0,0.31398656118391155,0.31398656118391155,0.0,0.0,0.0,0.0
D100E41_monitor,9.97979797979798,0.0,0.0,0.7201042370954658,0.7201042370954658,0.0,0.0,0.0,1.0
D100E41_monitor,10.141414141414142,0.0,0.0,0.22017825962703785,0.22017825962703785,0.0,0.0,0.0,0.0
D100E41_monitor,10.303030303030305,0.0,0.0,0.2789325372517248,0.2789325372517248,0.0,0.0,0.0,1.0
D100E41_monitor,10.464646464646464,0.0,0.0,0.45314170745829896,0.45314170745829896,0.0,0.0,0.0,0.0
D100E41_monitor,10.626262626262626,0.0,0.0,0.16097057634284007,0.16097057634284007,0.0,0.0,0.0,0.0
D100E41_monitor,10.787878787878787,0.0,0.0,0.13861756172500242,0.13861756172500242,0.0,0.0,0.0,0.0
D100E41_monitor,10.94949494949495,0.0,0.0,0.2084496085737973,0.2084496085737973,0.0,0.0,0.0,0.0
D100E41_monitor,11.11111111111111,0.0,0.0,0.07148366521119862,0.07148366521119862,0.0,0.0,0.0,0.0
D100E41_monitor,11.272727272727272,0.0,0.0,0.065776882098424,0.065776882098424,0.0,0.0,0.0,0.0
D100E41_monitor,11.434343434343436,0.0,0.0,0.11334117221054771,0.11334117221054771,0.0,0.0,0.0,0.0
D100E41_monitor,11.595959595959595,0.0,0.0,0.04580250802446839,0.04580250802446839,0.0,0.0,0.0,0.0
D100E41_monitor,11.757575757575758,0.0,0.0,0.030431319804342105,0.030431319804342105,0.0,0.0,0.0,0.0
D100E41_monitor,11.91919191919192,0.0,0.0,0.0460050900275013,0.0460050900275013,0.0,0.0,0.0,0.0
D100E41_monitor,12.08080808080808,0.0,0.0,0.012069754823862102,0.012069754823862102,0.0,0.0,0.0,0.0
D100E41_monitor,12.242424242424244,0.0,0.0,0.0259898128886937,0.0259898128886937,0.0,0.0,0.0,0.0
D100E41_monitor,12.404040404040405,0.0,0.0,0.016618806585424303,0.016618806585424303,0.0,0.0,0.0,0.0
D100E41_monitor,12.565656565656566,0.0,0.0,0.0088945016527145,0.0088945016527145,0.0,0.0,0.0,0.0
D100E41_monitor,12.727272727272728,0.0,0.0,0.0040052645250705,0.0040052645250705,0.0,0.0,0.0,0.0
D100E41_monitor,12.88888888888889,0.0,0.0,0.0015183951852694002,0.0015183951852694002,0.0,0.0,0.0,0.0
D100E41_monitor,13.050505050505052,0.0,0.0,0.0002145725671784,0.0002145725671784,0.0,0.0,0.0,0.0
D100E41_monitor,13.212121212121213,0.0,0.0,0.00011892897021249999,0.00011892897021249999,0.0,0.0,0.0,0.0
D100E41_monitor,13.373737373737374,0.0,0.0,0.0002650106151644215,0.0002650106151644215,0.0,0.0,0.0,0.0
D100E41_monitor,13.535353535353536,0.0,0.0,0.0001363401732483,0.0001363401732483,0.0,0.0,0.0,0.0
D100E41_monitor,13.696969696969695,0.0,0.0,5.9827875218e-05,5.9827875218e-05,0.0,0.0,0.0,0.0
D100E41_monitor,13.85858585858586,0.0,0.0,0.00010296337376001118,0.00010296337376001118,0.0,0.0,0.0,0.0
D100E41_monitor,14.02020202020202,0.0,0.0,3.978955402816438e-05,3.978955402816438e-05,0.0,0.0,0.0,0.0
D100E41_monitor,14.181818181818183,0.0,0.0,2.0971395814782276e-05,2.0971395814782276e-05,0.0,0.0,0.0,0.0
D100E41_monitor,14.343434343434344,0.0,0.0,4.9661855679556336e-05,4.9661855679556336e-05,0.0,0.0,0.0,0.0
D100E41_monitor,14.505050505050503,0.0,0.0,1.7659146222649726e-05,1.7659146222649726e-05,0.0,0.0,0.0,0.0
D100E41_monitor,14.666666666666668,0.0,0.0,2.502005510353774e-06,2.502005510353774e-06,0.0,0.0,0.0,0.0
D100E41_monitor,14.828282828282829,0.0,0.0,2.1453144463509066e-05,2.1453144463509066e-05,0.0,0.0,0.0,0.0
D100E41_monitor,14.989898989898991,0.0,0.0,1.0185943950813261e-05,1.0185943950813261e-05,0.0,0.0,0.0,0.0
D100E41_monitor,15.151515151515152,0.0,0.0,3.5421827891689084e-06,3.5421827891689084e-06,0.0,0.0,0.0,0.0
D100E41_monitor,15.313131313131317,0.0,0.0,1.031280874950642e-05,1.031280874950642e-05,0.0,0.0,0.0,0.0
D100E41_monitor,15.474747474747476,0.0,0.0,6.209097963210691e-06,6.209097963210691e-06,0.0,0.0,0.0,0.0
D100E41_monitor,15.636363636363637,0.0,0.0,2.306703935364629e-06,2.306703935364629e-06,0.0,0.0,0.0,0.0
D100E41_monitor,15.7979797979798,0.0,0.0,3.6101528566905917e-06,3.6101528566905917e-06,0.0,0.0,0.0,0.0
D100E41_monitor,15.95959595959596,0.0,0.0,1.5081686736630675e-06,1.5081686736630675e-06,0.0,0.0,0.0,0.0
D100E41_monitor,16.121212121212125,0.0,0.0,3.3682451586564267e-07,3.3682451586564267e-07,0.0,0.0,0.0,0.0
D100E41_monitor,16.282828282828284,0.0,0.0,1.1737747009146721e-06,1.1737747009146721e-06,0.0,0.0,0.0,0.0
D100E41_monitor,16.444444444444443,0.0,0.0,7.614311987797807e-07,7.614311987797807e-07,0.0,0.0,0.0,0.0
D100E41_monitor,16.60606060606061,0.0,0.0,2.673392764363478e-07,2.673392764363478e-07,0.0,0.0,0.0,0.0
D100E41_monitor,16.767676767676768,0.0,0.0,4.076685961546103e-07,4.076685961546103e-07,0.0,0.0,0.0,0.0
D100E41_monitor,16.92929292929293,0.0,0.0,1.8745261869918837e-07,1.8745261869918837e-07,0.0,0.0,0.0,0.0
D100E41_monitor,17.090909090909093,0.0,0.0,1.2655955867817706e-08,1.2655955867817706e-08,0.0,0.0,0.0,0.0
D100E41_monitor,17.252525252525253,0.0,0.0,1.0175364875577587e-07,1.0175364875577587e-07,0.0,0.0,0.0,0.0
D100E41_monitor,17.414141414141415,0.0,0.0,4.9171464735017306e-08,4.9171464735017306e-08,0.0,0.0,0.0,0.0
D100E41_monitor,17.575757575757578,0.0,0.0,2.4753021222026453e-09,2.4753021222026453e-09,0.0,0.0,0.0,0.0
D100E41_monitor,17.737373737373737,0.0,0.0,4.944348032363484e-08,4.944348032363484e-08,0.0,0.0,0.0,0.0
D100E41_monitor,17.8989898989899,0.0,0.0,4.3032474372586404e-08,4.3032474372586404e-08,0.0,0.0,0.0,0.0
D100E41_monitor,18.060606060606062,0.0,0.0,1.874418532611222e-09,1.874418532611222e-09,0.0,0.0,0.0,0.0
D100E41_monitor,18.22222222222222,0.0,0.0,4.868564909396571e-08,4.868564909396571e-08,0.0,0.0,0.0,0.0
D100E41_monitor,18.383838383838388,0.0,0.0,4.4177322322924246e-08,4.4177322322924246e-08,0.0,0.0,0.0,0.0
D100E41_monitor,18.545454545454547,0.0,0.0,1.4468035218492958e-09,1.4468035218492958e-09,0.0,0.0,0.0,0.0
D100E41_monitor,18.707070707070702,0.0,0.0,4.786340443186341e-08,4.786340443186341e-08,0.0,0.0,0.0,0.0
D100E41_monitor,18.868686868686872,0.0,0.0,4.5252764423066956e-08,4.5252764423066956e-08,0.0,0.0,0.0,0.0
D100E41_monitor,19.03030303030303,0.0,0.0,1.1972441967090214e-09,1.1972441967090214e-09,0.0,0.0,0.0,0.0
D100E41_monitor,19.19191919191919,0.0,0.0,4.6975336215843824e-08,4.6975336215843824e-08,0.0,0.0,0.0,0.0
D100E41_monitor,19.353535353535356,0.0,0.0,4.625938595871635e-08,4.625938595871635e-08,0.0,0.0,0.0,0.0
D100E41_monitor,19.515151515151516,0.0,0.0,1.1285535044729739e-09,1.1285535044729739e-09,0.0,0.0,0.0,0.0
D100E41_monitor,19.67676767676768,0.0,0.0,4.6020173006888036e-08,4.6020173006888036e-08,0.0,0.0,0.0,0.0
D100E41_monitor,19.83838383838384,0.0,0.0,4.7198076960004916e-08,4.7198076960004916e-08,0.0,0.0,0.0,0.0
D100E41_monitor,20.0,0.0,0.0,1.241508176482763e-09,1.241508176482763e-09,0.0,0.0,0.0,0.0
