D,eta,coeff_1,coeff_2,coeff_3,basis_1_mumu,basis_2_mumu,basis_3_mumu,basis_1_offdiag_frob,basis_2_offdiag_frob,basis_3_offdiag_frob,tree_term_1_mumu,tree_term_2_mumu,tree_term_3_mumu,C_tree_mumu,C_match_mumu,C_ir_mumu,delta_C_match_diag_mumu,delta_C_rge_diag_mumu,tree_rebuild_residual,match_rebuild_residual,ir_rebuild_residual,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,hk_omega_mid,hk_R_mid,hk_X_mid,hk_a1_well,hk_a2_well,hk_a2_barrier,hk_diag_density,hk_barrier_density,hk_abs_diag,hk_abs_offdiag,hk_barrier_ratio,hk_a1_flat,hk_a2_flat,hk_a1_well_geom,hk_a2_well_geom,hk_a2_barrier_geom,hk_diag_density_geom,hk_barrier_density_geom,hk_abs_diag_geom,hk_abs_offdiag_geom,hk_barrier_ratio_geom,hk_R_well_abs,hk_R_barrier_abs,hk_X_well_abs,hk_X_barrier_abs,hk_gradX_barrier,hk_curv_contrast_log,hk_curv_access,hk_barrier_stiffness_log,mu_mumu_tree_recon,mu_mumu_ir_recon,mu_mumu_ir_native,abs_delta_mu_mumu_ir_recon_vs_native,chi2_uv_rge
11.2,2.1,0.19039182218321338,0.27312195077487306,0.04013603584568961,1.0000000000000001e-60,6.0315134839430895e-05,1.0000000000000001e-60,9.786270620734407e-33,1.553256383723317e-32,8.90454950613309e-33,1.903918221832134e-61,1.6473387288594877e-05,4.013603584568961e-62,1.6473387288594877e-05,1.6485215158923185e-05,1.6569790419169132e-05,1.1827870328307558e-08,8.45752602459475e-08,0.0,0.0,0.0,1.499419168235305,1.0,0.40507781194222237,1.000717998679998,1.0,0.1353663151635882,0.5744380071959989,2.5787377252411833e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677700624225,0.910276541802674,1.4258283006937142,1.3404293458524341,0.5036498088037761,0.3353439239388765,0.6658275612877832,0.6060872099259513,0.09311009076799893,1.0142824410064095,2.503424455001628e-06,1.0000003504794237,2.218709133881447,12.30799250134595,0.5000007992184813,12.30799250134595,0.5000007992184813,0.9248571863939011,0.333333688541358,0.040624074085502025,1.0,0.5,1.2187091338814469,11.807992501345952,7.992184813274223e-07,11.807992501345952,7.992184813274223e-07,0.9219237519154612,7.992178425777519e-07,6.76845349653061e-08,3.974051523526457,2.6061461721852246e-06,0.556367213293704,3.6486046412016194e-07,1.7133770280926153e-14,6.183234722887541,0.37311264781838893,7.4411017798086714e-09,0.14288761525783303,0.15203075831904664,0.15203075831904658,5.551115123125783e-17,9.733920176135834
12.0,2.1,0.20336918521403752,0.27894911210271306,0.0398275733508335,1.0000000000000001e-60,2.957082437531488e-05,1.0000000000000001e-60,7.026954938208634e-33,1.0875812498441646e-32,6.986406599875982e-33,2.0336918521403754e-61,8.24875520363935e-06,3.98275733508335e-62,8.24875520363935e-06,8.255077826655185e-06,8.295922929938226e-06,6.3226230158351275e-09,4.084510328304148e-08,0.0,0.0,0.0,1.4779687035454037,1.0,0.3906686474340275,1.000766494199397,1.0,0.14464355018632655,0.5733931785992615,3.6558279546944103e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771174118893033,0.909309081347533,1.4365938014711501,1.407463712250409,0.5221458706675841,0.3475023283900836,0.6655272940218567,0.605170012338724,0.10017041053417665,1.013332521703754,1.7819504812323868e-06,1.0000002494730673,2.116370113120926,8.915327185882708,0.5000005647178117,8.915327185882708,0.5000005647178117,0.8991460411489209,0.33333358431893295,0.056083254634732356,1.0,0.5,1.1163701131209263,8.415327185882706,5.647178117713068e-07,8.415327185882706,5.647178117713068e-07,0.8937902018424388,5.647174928652799e-07,6.710586520256277e-08,3.640337325394325,1.8414706023683223e-06,0.5096472255552056,2.57805884319227e-07,6.407787557438435e-15,6.295976838564704,0.37021863623661705,2.782866801665598e-09,0.035826600517207034,0.0381747844831262,0.038174784483126216,1.3877787807814457e-17,11.59104948510987
12.8,2.1,0.1713525670288083,0.22310056240088447,0.03962153478718413,1.0000000000000001e-60,9.186019029316344e-06,1.0000000000000001e-60,4.0388379677876596e-33,6.0616892131868145e-33,4.55444315358891e-33,1.713525670288083e-61,2.0494060116657032e-06,3.962153478718413e-62,2.0494060116657032e-06,2.05035777973783e-06,2.0622053529610684e-06,9.517680721265757e-10,1.1847573223238631e-08,0.0,0.0,0.0,1.5781226258875372,1.0,0.4562359290923607,1.0004644116718253,1.0,0.10063809092004923,0.5338317498779482,6.464044336221679e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916628051135104,0.9085357764298652,1.2989827739930586,1.1597086448540501,0.4340746642168769,0.28408700989282354,0.6544657712408781,0.5946055676211017,0.054015919657410115,1.012497807015756,1.2911169053946058e-06,1.0000001807563668,2.220261480797612,12.334214972575495,0.50000040825811,12.334214972575495,0.50000040825811,0.9250049588928406,0.33333351478133283,0.04053767583667349,1.0,0.5,1.220261480797612,11.834214972575499,4.082581100397719e-07,11.834214972575499,4.082581100397719e-07,0.9220832748916216,4.0825794336515557e-07,3.4498115082907104e-08,3.9791135243400397,1.3312761727949578e-06,0.5570758934076054,1.8637866420040464e-07,2.56082265677955e-15,6.475518170704546,0.3657458013593058,1.1121511511321626e-09,0.0022114889929083998,0.0023608904365185943,0.0023608904365185943,0.0,12.208719253633753
13.600000000000001,2.1,0.1719736910794206,0.21728901703705797,0.03945023819221408,1.0000000000000001e-60,2.5885617446326796e-06,1.0000000000000001e-60,2.2787958365921463e-33,3.2178015753819755e-33,3.0149352342625718e-33,1.719736910794206e-61,5.624660370309668e-07,3.945023819221408e-62,5.624660370309668e-07,5.627106147046451e-07,5.659864310020661e-07,2.4457767367827176e-10,3.275816297420985e-09,0.0,0.0,0.0,1.5835144599575646,1.0,0.4596467185984162,1.0004348310076983,1.0,0.09808481357269962,0.5280181810143497,1.1763487356956014e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820491768022422,0.9078268857615499,1.2636994346759833,1.1610009932696252,0.4287129463086926,0.2799031772628408,0.6528918234750437,0.5927127508445285,0.05420172625857119,1.011762877532728,9.556588152057026e-07,1.0000001337922342,2.2209042963055294,12.344891910878538,0.5000003011139055,12.344891910878538,0.5000003011139055,0.9250649606847084,0.3333334671617089,0.040502606642776384,1.0,0.5,1.2209042963055294,11.844891910878538,3.0111390540763943e-07,11.844891910878538,3.0111390540763943e-07,0.9221480408758376,3.011138147380827e-07,2.542141436774882e-08,3.9812096618658566,9.818930214946953e-07,0.55736935266122,1.3746502300199428e-07,1.0842126758400704e-15,6.6079508759505305,0.36254853131307285,4.70867601078178e-10,0.0001665794325280923,0.00017786400083175062,0.00017786400083175062,0.0,12.24688757770796
14.4,2.1,0.18124790580277958,0.22400605163019638,0.0393641190387118,1.0000000000000001e-60,1.2472862552806118e-06,1.0000000000000001e-60,1.567404010988234e-33,2.233639411615592e-33,2.035717144397029e-33,1.812479058027796e-61,2.7939966929802303e-07,3.936411903871181e-62,2.7939966929802303e-07,2.7953698354399425e-07,2.8111341841199234e-07,1.373142459712184e-10,1.5764348679980977e-09,0.0,0.0,0.0,1.5609164733916419,1.0,0.4452731317042589,1.0004914617340679,1.0,0.10740742647090296,0.5324858816699405,1.7069015343996208e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6958789685062943,0.9074123949596693,1.3078656958345405,1.2618790978739667,0.4446180764716878,0.2908247726596504,0.6541001998108582,0.593538628853969,0.07820407461260753,1.0111106416733688,7.205812327255459e-07,1.0000001008813726,2.118138437267512,8.938285272118142,0.5000002260463465,8.938285272118142,0.5000002260463465,0.899379020362245,0.3333334337983611,0.05593916627454647,1.0,0.5,1.118138437267512,8.438285272118144,2.260463464301547e-07,8.438285272118144,2.260463464301547e-07,0.8940485510695334,2.2604629533321548e-07,2.6788184938124694e-08,3.6461035997853655,7.371075678382429e-07,0.5104545039699513,1.0319505950527104e-07,4.829147055055109e-16,6.6942981343684655,0.36050848843144706,2.0972714474368812e-10,4.110366486637592e-05,4.3878430234324894e-05,4.387843023432489e-05,6.776263578034403e-21,12.249232139504125
15.200000000000001,2.1,0.19017510603594306,0.23070925131215325,0.039302002403969444,1.0000000000000001e-60,6.36458540351539e-07,1.0000000000000001e-60,1.0224279419523345e-33,1.595567034444544e-33,1.0936942886213224e-33,1.901751060359431e-61,1.4683687333572945e-07,3.930200240396945e-62,1.4683687333572945e-07,1.469191360616717e-07,1.477224971210305e-07,8.226272594226638e-11,8.03361059358795e-10,0.0,0.0,0.0,1.5399344597018174,1.0,0.4317398568847099,1.0005602320730038,1.0,0.11619019864791928,0.5368861733046687,2.4989079320773075e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.8193146918614107,0.9071009098063043,1.38812117667822,1.3403122806873127,0.4601863597520658,0.30155924291879715,0.6552980907153962,0.5944214942822701,0.09130233638852281,1.0105250061205142,5.500853938359986e-07,1.000000077011955,2.2219831696611854,12.363137967251323,0.5000001723792271,12.363137967251323,0.5000001723792271,0.9251672771432374,0.3333334099463144,0.04044282072267381,1.0,0.5,1.2219831696611854,11.863137967251324,1.723792269802766e-07,11.863137967251324,1.723792269802766e-07,0.9222584720349006,1.7237919726568383e-07,1.4530660222964318e-08,3.9847277271560393,5.621061264270024e-07,0.5578618818018455,7.869485769027903e-08,2.2497849227674766e-16,6.850580333077239,0.3569021128774012,9.77069125258946e-11,1.1352696484210423e-05,1.211669175419255e-05,1.211669175419255e-05,0.0,12.249787958811888
16.0,2.1,0.1989227700355758,0.2374875624563361,0.039235629407329185,1.0000000000000001e-60,2.3577682401147757e-07,1.0000000000000001e-60,6.366952551262236e-34,9.711371149564362e-34,7.299676125005615e-34,1.9892277003557582e-61,5.599406321818234e-08,3.923562940732919e-62,5.599406321818234e-08,5.602790763368948e-08,5.632508343744657e-08,3.384441550713728e-11,2.971758037570931e-10,0.0,0.0,0.0,1.520124718640573,1.0,0.4187923832293445,1.0006044286405018,1.0,0.12459912372608362,0.5413070102228134,4.066104307630001e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7853148004652234,0.9068038810732858,1.4024302581871113,1.4043428740235022,0.475645961899241,0.3122659849792609,0.6565092736883364,0.5953251573411875,0.09829415448401649,1.009998877106056,4.263324857011415e-07,1.000000059686548,2.2224441133415525,12.370801756946312,0.5000001333147813,12.370801756946312,0.5000001333147813,0.9252101692794535,0.33333339258434197,0.04041776298242165,1.0,0.5,1.222444113341552,11.870801756946314,1.333147813511935e-07,11.870801756946314,1.333147813511935e-07,0.922304762447273,1.333147635783649e-07,1.123047828451714e-08,3.9862308043746264,4.347220840377282e-07,0.5580723126124476,6.086109177456844e-08,1.091022930580196e-16,6.962350737851868,0.35438827760203895,4.738251936475096e-11,1.6508694737662161e-06,1.7615482394713774e-06,1.7615482394713778e-06,4.235164736271502e-22,12.2499691729252
16.8,2.1,0.2064578335075041,0.24546053648509802,0.03915735951489801,1.0000000000000001e-60,1.0225565476109463e-07,1.0000000000000001e-60,4.243519037651276e-34,6.395487620536675e-34,4.784519404143322e-34,2.0645783350750413e-61,2.5099727876293256e-08,3.915735951489801e-62,2.5099727876293256e-08,2.5116148907332368e-08,2.5245411620739795e-08,1.6421031039112215e-11,1.292627134074265e-10,0.0,0.0,0.0,1.5013415333766713,1.0,0.40635906399495303,1.0006542314370914,1.0,0.13268580337603814,0.5466807642513158,6.16474990347243e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7826368076195724,0.906738670104343,1.4265586021355996,1.4580718575681215,0.49107572950750017,0.32312383197830424,0.6579918586128561,0.5966266628181061,0.10162346506169574,1.009523513998177,3.3488469669205205e-07,1.0000000468838575,2.119403827084807,8.954730376020542,0.5000001044168244,8.954730376020542,0.5000001044168244,0.8995452451018814,0.33333337974080757,0.055836422027373545,1.0,0.5,1.1194038270848077,8.454730376020544,1.0441682444597141e-07,8.454730376020544,1.0441682444597141e-07,0.894232837930922,1.0441681354309931e-07,1.2350106958126098e-08,3.65022987092872,3.40489627069013e-07,0.5110321819300209,4.76685478024246e-08,5.485072290351744e-17,7.030216328961326,0.35288758323983177,2.3821395674625917e-11,3.31716287743413e-07,3.5387979391411926e-07,3.5387979391411926e-07,0.0,12.249993807104387
17.6,2.1,0.18962990788759787,0.21279271638670574,0.038614174076225596,1.0000000000000001e-60,3.355014497939953e-08,1.0000000000000001e-60,2.7110732989817773e-34,3.6633397319604162e-34,2.9184389339704e-34,1.8962990788759788e-61,7.139226485334225e-09,3.86141740762256e-62,7.139226485334225e-09,7.142677772804793e-09,7.182894767207541e-09,3.451287470567901e-12,4.021699440274876e-11,0.0,0.0,0.0,1.559816346703205,1.0,0.44456808785883606,1.000483425967457,1.0,0.10702376707827714,0.5253311760113416,1.0452097502090277e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905434,0.9037860142270192,1.3366351644987071,1.345257621215382,0.4410367983505292,0.28763048613156583,0.6521689056498219,0.5894211358400495,0.09117840286518317,1.0090900654241295,2.6545618336643267e-07,1.0000000371638658,2.2232373197579536,12.38422789795775,0.5000000827258511,12.38422789795775,0.5000000827258511,0.9252851933167855,0.3333333701003762,0.04037394069664244,1.0,0.5,1.2232373197579536,11.884227897957754,8.272585109894264e-08,11.884227897957754,8.272585109894264e-08,0.922385725561521,8.272584425537678e-08,6.9609781812715555e-09,3.988817347036804,2.697581989459456e-07,0.5584344285851527,3.77661478481933e-08,2.8489173389221154e-17,7.169869496509011,0.34985850851417527,1.237270712668905e-11,2.6836822269855542e-08,2.8647706664459636e-08,5.55252922894241e-08,2.6877585624964464e-08,12.249999028307402
18.4,2.1,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,1.7949803590232284e-61,1.9969300124387082e-09,3.873274194856101e-62,1.9969300124387082e-09,1.9977016321819542e-09,2.0094290998074136e-09,7.716197432459998e-13,1.1727467625459372e-11,0.0,0.0,0.0,1.5896510516836373,1.0,0.463514527796402,1.0003864029978216,1.0,0.09421603304878111,0.5139240325215798,1.6860442681422976e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215799,0.9043734450498737,1.229970175055255,1.2702190003210754,0.41792377909475464,0.27128778987899543,0.649132218479215,0.5870579407189149,0.07894833438248254,1.0086949138283985,2.12809755032579e-07,1.0000000297933658,2.223583936488238,12.389995084439638,0.5000000662279563,12.389995084439638,0.5000000662279563,0.9253173736290546,0.33333336276797926,0.04035514645650643,1.0,0.5,1.2235839364882382,11.889995084439644,6.622795631524081e-08,11.889995084439644,6.622795631524081e-08,0.9224204514083046,6.622795192909891e-08,5.570057501698456e-09,3.9899476189833853,2.1596071991930412e-07,0.5585926666576739,3.023450079630678e-08,1.5241591041239538e-17,7.2665924276481615,0.34780573356292427,6.619336595864629e-12,2.0996865139845838e-09,2.242003198874489e-09,5.55252922894241e-08,5.328328909054961e-08,12.249999028307402
19.200000000000003,2.1,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0057161736535278e-30,1e-30,5.716173653527695e-33,0.0,0.0,0.0,1.5704009692603986,1.0,0.4513309811859851,1.0002544174452423,1.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,1.0083331353964178,1.7234851319392037e-07,1.0000000241287919,2.1203541289254564,8.967089674543494,0.500000053527889,8.967089674543494,0.500000053527889,0.8996698100796608,0.33333335712350537,0.055759457268207094,1.0,0.5,1.1203541289254564,8.467089674543494,5.352788896920116e-08,8.467089674543494,5.352788896920116e-08,0.8943709171057134,5.352788610396642e-08,6.321875759758873e-09,3.653328681278661,1.7454745921042652e-07,0.5114660153790127,2.4436644282431084e-08,8.377418847020591e-18,7.320775214994881,0.3466714724806728,3.638311098543657e-12,0.0,5.6161890984207724e-52,5.55252922894241e-08,5.55252922894241e-08,12.249999028307402
20.0,2.1,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0055641423643005e-30,1e-30,5.564142364300414e-33,0.0,0.0,0.0,1.5516627094173834,1.0,0.43932707173589636,1.000278797361312,1.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,1.007999425050114,1.405570735761822e-07,1.0000000196779903,2.224191608311563,12.400287296810635,0.5000000436430984,12.400287296810635,0.5000000436430984,0.9253747342985693,0.3333333527302654,0.04032164994852166,1.0,0.5,1.2241916083115632,11.900287296810637,4.364309837953688e-08,11.900287296810637,4.364309837953688e-08,0.9224823465561708,4.3643096474816925e-08,3.6673987182841835e-09,3.9919291575377067,1.4231444802892805e-07,0.558870082055279,1.9924022734991943e-08,4.7199658785088955e-18,7.447933832799711,0.34405252396449,2.049870895647485e-12,0.0,5.614491259695469e-52,5.55252922894241e-08,5.55252922894241e-08,12.249999028307402
4.0,2.29,0.05536899577567867,0.3653333095730749,0.12186910336247983,1.0000000000000001e-60,0.0041510630369783405,1.0000000000000001e-60,1.1412036525285907e-31,1.2885748774484689e-31,1.0342645694866756e-31,5.536899577567868e-62,0.0015165215975457566,1.2186910336247985e-61,0.0015165215975457566,0.00151726662915702,0.0015220241557920744,7.450316112634324e-07,4.7575266350543405e-06,0.0,0.0,0.0,1.280917082806759,1.0,0.24757629233153006,1.0004912766243943,1.0,0.07718149434815945,0.7367115082067348,2.8765600733876015e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8877421752199498,0.7588753045844556,1.270972725187901,1.0767321020559757,0.5425714087112334,0.38908383560769794,0.7171108343727259,0.5441977028554155,0.025907764985928967,1.0399282813788122,0.0003971717229458095,1.0000556040412125,2.1966240095107397,11.939227316409962,0.5001836766919643,11.939227316409962,0.5001836766919643,0.9227156324294754,0.3334149574236889,0.041894141340661384,1.0,0.5,1.1966240095107399,11.439227316409962,0.0001836766919642534,11.439227316409962,0.0001836766919642534,0.9196091546071524,0.00018364296103266838,1.605673940063792e-05,3.9020348136219765,0.0005873525588659454,0.5462848739070769,8.222935824121802e-05,0.0002535704397484617,3.8223922746698986,0.4553745263706248,2.405807972768336,1210.9493261861824,2.824135659921947,2.824135659921947,0.0,12.676014861633247
4.8,2.29,0.07759553025899472,0.3771284934594779,0.09527623109610989,1.0000000000000001e-60,0.004161103583490356,1.0000000000000001e-60,1.0079858792610566e-31,1.2901323317381603e-31,7.971721936714691e-32,7.759553025899473e-62,0.0015692707255705529,9.52762310961099e-62,0.0015692707255705529,0.0015700660762483333,0.0015761845538620613,7.95350677780483e-07,6.118477613727916e-06,0.0,0.0,0.0,1.3602809677586774,1.0,0.30769127235057525,1.0005068282131442,1.0,0.07111786048012514,0.7484930182166264,2.9935056803461914e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.029169788500792,0.8339149290564595,1.4727323320274075,1.4163259993902102,0.5500002548145826,0.396641559984666,0.7211661385836681,0.6013912092949204,0.1002077162612005,1.0333205335754574,0.00016518363110749093,1.000023125708355,2.1006236190363605,8.712081613251453,0.5000639755523397,8.712081613251453,0.5000639755523397,0.8970354616217835,0.3333617656995001,0.05739890852166959,1.0,0.5,1.10062361903636,8.212081613251454,6.397555233973386e-05,8.212081613251454,6.397555233973386e-05,0.8914469017988819,6.397145973026364e-05,7.790418477636594e-06,3.588990062075087,0.00020859695254771168,0.5024586086905123,2.9203573356669195e-05,2.5792971459201976e-07,4.235664296367017,0.43703287156825393,0.09965637607141929,1296.6552320697813,13.874390688823595,13.874390688823595,0.0,972.5651441088049
5.6,2.29,0.10065901480848792,0.37915131282026143,0.06702598269795584,1.0000000000000001e-60,0.00343434400378527,1.0000000000000001e-60,7.904352146000565e-32,1.1720655278243226e-31,5.959444798111691e-32,1.0065901480848792e-61,0.001302136037711578,6.702598269795585e-62,0.001302136037711578,0.001303056731111514,0.001308965906350751,9.206933999359509e-07,5.909175239237089e-06,0.0,0.0,0.0,1.4305484675437201,1.0,0.35805791447458585,1.0007070639113513,1.0,0.1092096338293002,0.767425709396783,3.368032335380165e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1142990628078095,0.8790218427749333,1.3732066386116275,1.0711593535980681,0.5468363103267052,0.39797039793453204,0.7277687864157488,0.6397246597492484,0.028398813978606007,1.0285452641561494,7.660504636946285e-05,1.0000107247064918,2.2063608369255485,12.101930923526595,0.5000279354719778,12.101930923526595,0.5000279354719778,0.9236753722915497,0.33334574886743423,0.04131802921630508,1.0,0.5,1.206360836925548,11.601930923526593,2.7935471977609552e-05,11.601930923526593,2.7935471977609552e-05,0.9206470813029853,2.793469160881491e-05,2.4078295381815732e-06,3.9337853378007,9.109242879519339e-05,0.5507299472920979,1.2752940031335227e-05,6.694228054582783e-10,4.63532837546055,0.42125045802038286,0.00029062936435809007,892.7739046436751,58.00523755094063,58.00523755094063,0.0,20025.95573874012
6.4,2.29,0.125756797912804,0.3468646640146705,0.05236049977797538,1.0000000000000001e-60,0.0019381367964826934,1.0000000000000001e-60,5.752501155700377e-32,8.804855016370669e-32,4.5605734319466625e-32,1.2575679791280402e-61,0.0006722711687264392,5.236049977797539e-62,0.0006722711687264392,0.0006728458977210756,0.0006761726578571088,5.747289946363967e-07,3.326760136033221e-06,0.0,0.0,0.0,1.4775528482269376,1.0,0.3903872383399466,1.0008549065040602,1.0,0.1316552460415761,0.7152833617100905,4.490444037922191e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740821312551967,0.9010345727767999,1.4570596208315678,1.309910589913548,0.5249819617054499,0.37265465152107174,0.7098427730935183,0.6395928797930172,0.09346797036018874,1.0249824673198273,3.9737823800067885e-05,1.000005563295332,2.209439552837929,12.152665839924776,0.5000138690251117,12.152665839924776,0.5000138690251117,0.9239697858844318,0.33333949728750206,0.04114437734167195,1.0,0.5,1.209439552837929,11.652665839924776,1.3869025111697671e-05,11.652665839924776,1.3869025111697671e-05,0.9209652722476431,1.386883276450779e-05,1.1902019076337988e-06,3.9438246288193346,4.5224740072564076e-05,0.5521354480347069,6.331463610151786e-06,6.577947116532334e-11,4.940541515352905,0.4102862686474258,2.8566721808008824e-05,237.96755209678884,59.88650658207578,59.886506582075796,1.4210854715202004e-14,21379.196576094975
7.2,2.29,0.155461707970626,0.3068204097391598,0.04629885343227865,1.0000000000000001e-60,0.0003942546672087957,1.0000000000000001e-60,4.4222443481515865e-32,3.9711694358654393e-32,3.895876290432982e-32,1.5546170797062602e-61,0.0001209653785345788,4.629885343227865e-62,0.0001209653785345788,0.00012106668862274999,0.00012168034386911359,1.013100881711959e-07,6.136552463635993e-07,0.0,0.0,0.0,1.4921401916441892,1.0,0.40021145959540433,1.00083751309175,1.0,0.14069871838435052,0.6301149135783836,8.300513341914979e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.5919360933122609,0.9103279044517103,1.4320462950621684,1.6204236024415644,0.5085809711420645,0.34706006728921396,0.6824086762622268,0.6212156602414585,0.10022509849223003,1.02221845280947,2.237315547532781e-05,1.0000031322417666,2.109334315750343,8.824249410586136,0.5000075435908989,8.824249410586136,0.5000075435908989,0.898211053261489,0.3333366860235386,0.05666289792206664,1.0,0.5,1.1093343157503428,8.324249410586134,7.5435908988445985e-06,8.324249410586134,7.5435908988445985e-06,0.8927527615397475,7.54353399351022e-06,9.062187503958309e-07,3.617394507881553,2.4598568383405263e-05,0.5064352311034175,3.443799573673375e-06,1.0770583261022989e-11,5.167486042626169,0.40266688248483545,4.677579687065356e-06,7.70461511034651,3.5321693200428057,3.5321693200428057,0.0,28.413412558323756
8.0,2.29,0.1820472929456687,0.308044957047291,0.043953365829960254,1.0000000000000001e-60,0.0002788905285962925,1.0000000000000001e-60,3.724670408224819e-32,3.3400031652457607e-32,3.50419033094253e-32,1.8204729294566872e-61,8.591082090234122e-05,4.395336582996026e-62,8.591082090234122e-05,8.598647462923775e-05,8.640294190829777e-05,7.565372689653782e-08,4.164672790600137e-07,0.0,0.0,0.0,1.4658274448318904,1.0,0.38241989178356733,1.0008806076592207,1.0,0.1520636193182569,0.6058619100469087,9.732597777581407e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450335765653,0.9133806425135125,1.4452584381383724,1.665287061215118,0.53404561582292,0.36050632560177887,0.6750478141202761,0.6165756061885199,0.09391702714122636,1.0199910205174039,1.3227190912142285e-05,1.0000018518067277,2.2137482258156496,12.22510261724053,0.5000043966685783,12.22510261724053,0.5000043966685783,0.9243862199831722,0.33333528740252943,0.040899811831717786,1.0,0.5,1.2137482258156496,11.725102617240529,4.396668578344474e-06,11.725102617240529,4.396668578344474e-06,0.9214151720360073,4.3966492477348765e-06,3.749791129230405e-07,3.9578746493988577,1.4336930217086677e-05,0.55410245091584,2.0071702304065375e-06,2.2373623786036913e-12,5.441005864084353,0.39402443296809153,9.71673048094801e-07,3.8861942800459284,2.325318622355035,2.325318622355035,0.0,5.351340955481374
8.8,2.29,0.15532925414292123,0.2682273418634431,0.042357382532282384,1.0000000000000001e-60,0.00021803260940042338,1.0000000000000001e-60,2.3881380588317396e-32,2.9531854625161854e-32,2.579827620959073e-32,1.5532925414292125e-61,5.848230725902592e-05,4.235738253228239e-62,5.848230725902592e-05,5.851612720603359e-05,5.884008591933188e-05,3.381994700766823e-08,3.239587132982939e-07,0.0,0.0,0.0,1.5482467554553723,1.0,0.43712316521321565,1.0005782936514094,1.0,0.11517223325097901,0.5937428193931094,1.2483365525497638e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124182733729,0.9135092950845572,1.2831884088774443,1.2087482232265034,0.4659139785386467,0.3128373890229726,0.671448815517827,0.6133747341490511,0.0688289766739722,1.0181750711259014,8.259727716180359e-06,1.0000011563618803,2.2153271804510855,12.251230609730406,0.5000027059548982,12.251230609730406,0.5000027059548982,0.9245353107608211,0.3333345359777852,0.040812447490603636,1.0,0.5,1.2153271804510855,11.751230609730404,2.705954898062309e-06,11.751230609730404,2.705954898062309e-06,0.92157619679179,2.705947575890212e-06,2.3026991707759439e-07,3.9630234145144088,8.82375377797098e-06,0.5548232780320173,1.2353255289095678e-06,5.531180724703706e-13,5.652373257409156,0.3877141894585874,2.4021606027423186e-07,1.800850939866935,1.5836778063264867,1.5836778063264862,4.440892098500626e-16,0.2108596033556889
